id,video_id,clip_id,mode,pkl_split,label,regression_label,score_abs_diff,annotation,pkl_polarity,classification_label
TWMFQED1Myk$_$1,TWMFQED1Myk,1,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
TWMFQED1Myk$_$3,TWMFQED1Myk,3,train,train,0.0,0.0,0.0,Neutral,neutral,1
TWMFQED1Myk$_$6,TWMFQED1Myk,6,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
TWf0XFpXwfs$_$0,TWf0XFpXwfs,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
TWszOxkOV0w$_$1,TWszOxkOV0w,1,valid,valid,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
TXCXFYIc3Yo$_$16,TXCXFYIc3Yo,16,valid,valid,2.0,2.0,0.0,Positive,positive,2
TXCXFYIc3Yo$_$2,TXCXFYIc3Yo,2,valid,valid,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
TXCXFYIc3Yo$_$6,TXCXFYIc3Yo,6,valid,valid,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
TXCXFYIc3Yo$_$7,TXCXFYIc3Yo,7,valid,valid,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
TXiOSZdaLJ8$_$2,TXiOSZdaLJ8,2,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
TYJzg5IJN8o$_$0,TYJzg5IJN8o,0,valid,valid,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
TYJzg5IJN8o$_$10,TYJzg5IJN8o,10,valid,valid,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
TYJzg5IJN8o$_$11,TYJzg5IJN8o,11,valid,valid,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
TYJzg5IJN8o$_$14,TYJzg5IJN8o,14,valid,valid,1.0,1.0,0.0,Positive,positive,2
TYJzg5IJN8o$_$4,TYJzg5IJN8o,4,valid,valid,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
TYJzg5IJN8o$_$7,TYJzg5IJN8o,7,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
TZXcQemh8n8$_$11,TZXcQemh8n8,11,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
Ta_IgA3XJ3s$_$21,Ta_IgA3XJ3s,21,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
Ta_IgA3XJ3s$_$27,Ta_IgA3XJ3s,27,train,train,1.0,1.0,0.0,Positive,positive,2
TahiuVpcROM$_$2,TahiuVpcROM,2,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
TcTGCIh6e5s$_$4,TcTGCIh6e5s,4,test,test,0.0,0.0,0.0,Neutral,neutral,1
TfBVq9oWBmM$_$1,TfBVq9oWBmM,1,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
Tiq67-bAV3M$_$5,Tiq67-bAV3M,5,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
TwTLsgfpKvA$_$0,TwTLsgfpKvA,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
TwTLsgfpKvA$_$9,TwTLsgfpKvA,9,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
TxJjAK0WrOY$_$10,TxJjAK0WrOY,10,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
TxRtSItpGMo$_$4,TxRtSItpGMo,4,test,test,2.0,2.0,0.0,Positive,positive,2
U-KihZeIfKI$_$1,U-KihZeIfKI,1,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
U-KihZeIfKI$_$15,U-KihZeIfKI,15,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
U-KihZeIfKI$_$16,U-KihZeIfKI,16,test,test,1.0,1.0,0.0,Positive,positive,2
U-KihZeIfKI$_$20,U-KihZeIfKI,20,test,test,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
U-KihZeIfKI$_$6,U-KihZeIfKI,6,test,test,-1.0,-1.0,0.0,Negative,negative,0
U8Ewftg_8CI$_$2,U8Ewftg_8CI,2,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
UK_IXtJ2BqI$_$17,UK_IXtJ2BqI,17,train,train,1.0,1.0,0.0,Positive,positive,2
UK_IXtJ2BqI$_$3,UK_IXtJ2BqI,3,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
UK_IXtJ2BqI$_$7,UK_IXtJ2BqI,7,train,train,-1.0,-1.0,0.0,Negative,negative,0
ULtBuI6nMaY$_$1,ULtBuI6nMaY,1,train,train,0.0,0.0,0.0,Neutral,neutral,1
ULtBuI6nMaY$_$10,ULtBuI6nMaY,10,train,train,2.0,2.0,0.0,Positive,positive,2
UUukBV82P9A$_$10,UUukBV82P9A,10,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
UUukBV82P9A$_$11,UUukBV82P9A,11,train,train,0.0,0.0,0.0,Neutral,neutral,1
UUukBV82P9A$_$2,UUukBV82P9A,2,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
UXvMaHD9kmA$_$10,UXvMaHD9kmA,10,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
UXvMaHD9kmA$_$14,UXvMaHD9kmA,14,train,train,0.0,0.0,0.0,Neutral,neutral,1
UXvMaHD9kmA$_$18,UXvMaHD9kmA,18,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
Ua4g9q0r-dI$_$14,Ua4g9q0r-dI,14,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
Ua4g9q0r-dI$_$15,Ua4g9q0r-dI,15,train,train,0.0,0.0,0.0,Neutral,neutral,1
Ua4g9q0r-dI$_$24,Ua4g9q0r-dI,24,train,train,0.0,0.0,0.0,Neutral,neutral,1
Ua4g9q0r-dI$_$31,Ua4g9q0r-dI,31,train,train,0.0,0.0,0.0,Neutral,neutral,1
Uc-0G7RRxoY$_$16,Uc-0G7RRxoY,16,train,train,0.0,0.0,0.0,Neutral,neutral,1
Uc-0G7RRxoY$_$6,Uc-0G7RRxoY,6,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
Uc_6d-fkZEc$_$3,Uc_6d-fkZEc,3,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
UeOIb6s0pVM$_$6,UeOIb6s0pVM,6,train,train,2.0,2.0,0.0,Positive,positive,2
UeOIb6s0pVM$_$8,UeOIb6s0pVM,8,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
UgTM9y2rD38$_$2,UgTM9y2rD38,2,train,train,2.6666667461395264,2.6666667461395264,0.0,Positive,positive,2
UiurP5k-f1A$_$4,UiurP5k-f1A,4,test,test,1.0,1.0,0.0,Positive,positive,2
UjqA6KVW2m8$_$0,UjqA6KVW2m8,0,test,test,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
UjqA6KVW2m8$_$2,UjqA6KVW2m8,2,test,test,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
UjqA6KVW2m8$_$3,UjqA6KVW2m8,3,test,test,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
UjqA6KVW2m8$_$4,UjqA6KVW2m8,4,test,test,1.0,1.0,0.0,Positive,positive,2
UkqTwAuA8jI$_$7,UkqTwAuA8jI,7,train,train,0.0,0.0,0.0,Neutral,neutral,1
UlTJmndbGHM$_$1,UlTJmndbGHM,1,valid,valid,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
UlTJmndbGHM$_$4,UlTJmndbGHM,4,valid,valid,-1.0,-1.0,0.0,Negative,negative,0
UmB5c_QqUPs$_$11,UmB5c_QqUPs,11,train,train,-2.3333332538604736,-2.3333332538604736,0.0,Negative,negative,0
UtjenieM1Ak$_$6,UtjenieM1Ak,6,train,train,1.0,1.0,0.0,Positive,positive,2
UtuTyW9pUN8$_$6,UtuTyW9pUN8,6,train,train,0.0,0.0,0.0,Neutral,neutral,1
Uw1nWfSuyo8$_$2,Uw1nWfSuyo8,2,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
UweZVaFqruU$_$1,UweZVaFqruU,1,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
UweZVaFqruU$_$5,UweZVaFqruU,5,test,test,0.0,0.0,0.0,Neutral,neutral,1
V27mmEkN80g$_$0,V27mmEkN80g,0,test,test,0.0,0.0,0.0,Neutral,neutral,1
VAFdgtqZz4g$_$4,VAFdgtqZz4g,4,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
VAr7gJydnys$_$0,VAr7gJydnys,0,train,train,1.0,1.0,0.0,Positive,positive,2
VAr7gJydnys$_$1,VAr7gJydnys,1,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
VAr7gJydnys$_$13,VAr7gJydnys,13,train,train,0.0,0.0,0.0,Neutral,neutral,1
VAr7gJydnys$_$6,VAr7gJydnys,6,train,train,1.0,1.0,0.0,Positive,positive,2
VDjnKdFxuBE$_$0,VDjnKdFxuBE,0,train,train,2.6666667461395264,2.6666667461395264,0.0,Positive,positive,2
VDkBM0ZG4q8$_$4,VDkBM0ZG4q8,4,test,test,0.0,0.0,0.0,Neutral,neutral,1
VDkBM0ZG4q8$_$7,VDkBM0ZG4q8,7,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
VLQgw-88v4Q$_$2,VLQgw-88v4Q,2,test,test,1.0,1.0,0.0,Positive,positive,2
VLQgw-88v4Q$_$6,VLQgw-88v4Q,6,test,test,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
VLQgw-88v4Q$_$8,VLQgw-88v4Q,8,test,test,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
VN1IPN1TL3Q$_$0,VN1IPN1TL3Q,0,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
VN1IPN1TL3Q$_$5,VN1IPN1TL3Q,5,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
VUrTT7xsrec$_$1,VUrTT7xsrec,1,train,train,1.0,1.0,0.0,Positive,positive,2
VWik5oKP6IU$_$3,VWik5oKP6IU,3,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
VXy21GwGs8o$_$0,VXy21GwGs8o,0,test,test,0.0,0.0,0.0,Neutral,neutral,1
VZqkWIPmH6w$_$4,VZqkWIPmH6w,4,train,train,0.0,0.0,0.0,Neutral,neutral,1
Va54WZgPTdY$_$6,Va54WZgPTdY,6,train,train,-2.0,-2.0,0.0,Negative,negative,0
VbSsGRXIwjc$_$2,VbSsGRXIwjc,2,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
VbV9S4svrTg$_$13,VbV9S4svrTg,13,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
VbV9S4svrTg$_$3,VbV9S4svrTg,3,valid,valid,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
VbV9S4svrTg$_$7,VbV9S4svrTg,7,valid,valid,1.0,1.0,0.0,Positive,positive,2
VbV9S4svrTg$_$8,VbV9S4svrTg,8,valid,valid,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
Vdf1McvE9ao$_$9,Vdf1McvE9ao,9,test,test,0.0,0.0,0.0,Neutral,neutral,1
Ve-mmCM8TI0$_$15,Ve-mmCM8TI0,15,train,train,0.0,0.0,0.0,Neutral,neutral,1
Ve-mmCM8TI0$_$2,Ve-mmCM8TI0,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
Ve-mmCM8TI0$_$4,Ve-mmCM8TI0,4,train,train,0.0,0.0,0.0,Neutral,neutral,1
Ve-mmCM8TI0$_$6,Ve-mmCM8TI0,6,train,train,-1.0,-1.0,0.0,Negative,negative,0
Ve-mmCM8TI0$_$7,Ve-mmCM8TI0,7,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
VhKJm_jiciU$_$10,VhKJm_jiciU,10,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
VinxKpWioTo$_$0,VinxKpWioTo,0,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
VinxKpWioTo$_$1,VinxKpWioTo,1,valid,valid,1.0,1.0,0.0,Positive,positive,2
VinxKpWioTo$_$3,VinxKpWioTo,3,valid,valid,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
VinxKpWioTo$_$5,VinxKpWioTo,5,valid,valid,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
ViyQVpGW05w$_$1,ViyQVpGW05w,1,valid,valid,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
ViyQVpGW05w$_$4,ViyQVpGW05w,4,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
ViyQVpGW05w$_$6,ViyQVpGW05w,6,valid,valid,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
VjAvqFXEmmk$_$2,VjAvqFXEmmk,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
VjAvqFXEmmk$_$3,VjAvqFXEmmk,3,train,train,0.0,0.0,0.0,Neutral,neutral,1
VjAvqFXEmmk$_$4,VjAvqFXEmmk,4,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
Vlas-mPydcg$_$17,Vlas-mPydcg,17,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
Vlas-mPydcg$_$3,Vlas-mPydcg,3,test,test,1.0,1.0,0.0,Positive,positive,2
VoETCD8fBLI$_$5,VoETCD8fBLI,5,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
VsXGwSZazwA$_$4,VsXGwSZazwA,4,test,test,0.0,0.0,0.0,Neutral,neutral,1
VsXGwSZazwA$_$6,VsXGwSZazwA,6,test,test,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
Vuay0mVKkik$_$3,Vuay0mVKkik,3,valid,valid,-2.0,-2.0,0.0,Negative,negative,0
Vv2DTPyyw90$_$0,Vv2DTPyyw90,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
Vw4-ae-ucHE$_$0,Vw4-ae-ucHE,0,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
Vw4-ae-ucHE$_$2,Vw4-ae-ucHE,2,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
Vw4-ae-ucHE$_$3,Vw4-ae-ucHE,3,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
VwGPIUNayKM$_$1,VwGPIUNayKM,1,test,test,0.0,0.0,0.0,Neutral,neutral,1
VwGPIUNayKM$_$5,VwGPIUNayKM,5,test,test,-1.0,-1.0,0.0,Negative,negative,0
VwGPIUNayKM$_$8,VwGPIUNayKM,8,test,test,1.0,1.0,0.0,Positive,positive,2
Vx8npmcFxak$_$5,Vx8npmcFxak,5,train,train,2.0,2.0,0.0,Positive,positive,2
VybXjsmsjAY$_$13,VybXjsmsjAY,13,train,train,1.0,1.0,0.0,Positive,positive,2
W-pA0lOGLR0$_$5,W-pA0lOGLR0,5,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
W-ptEZFARVo$_$2,W-ptEZFARVo,2,train,train,1.0,1.0,0.0,Positive,positive,2
W-q9bPlMIVI$_$14,W-q9bPlMIVI,14,train,train,0.0,0.0,0.0,Neutral,neutral,1
W1CWpktWtTs$_$5,W1CWpktWtTs,5,test,test,1.0,1.0,0.0,Positive,positive,2
W1CWpktWtTs$_$9,W1CWpktWtTs,9,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
W40BaML7mzc$_$0,W40BaML7mzc,0,train,train,1.0,1.0,0.0,Positive,positive,2
W53uRqITk2I$_$0,W53uRqITk2I,0,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
W53uRqITk2I$_$6,W53uRqITk2I,6,train,train,1.0,1.0,0.0,Positive,positive,2
WAXJRnJXmOA$_$18,WAXJRnJXmOA,18,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
WAXJRnJXmOA$_$5,WAXJRnJXmOA,5,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
WBCRTcMJZZc$_$3,WBCRTcMJZZc,3,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
WGfGxoI05ew$_$3,WGfGxoI05ew,3,train,train,2.0,2.0,0.0,Positive,positive,2
WHUHTmtBJWU$_$14,WHUHTmtBJWU,14,train,train,0.0,0.0,0.0,Neutral,neutral,1
WMzvDL7b4sM$_$0,WMzvDL7b4sM,0,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
WTF9xgqLIvI$_$2,WTF9xgqLIvI,2,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
WTF9xgqLIvI$_$7,WTF9xgqLIvI,7,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
WUeSV0Z23Kg$_$1,WUeSV0Z23Kg,1,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
WXKgBIiP8IA$_$1,WXKgBIiP8IA,1,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
WXKgBIiP8IA$_$10,WXKgBIiP8IA,10,train,train,0.0,0.0,0.0,Neutral,neutral,1
WXKgBIiP8IA$_$2,WXKgBIiP8IA,2,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
WXKgBIiP8IA$_$5,WXKgBIiP8IA,5,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
WfNiQBXmPw8$_$3,WfNiQBXmPw8,3,test,test,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
WfNiQBXmPw8$_$5,WfNiQBXmPw8,5,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
Wfn7XvSEwUA$_$1,Wfn7XvSEwUA,1,train,train,0.0,0.0,0.0,Neutral,neutral,1
Wfn7XvSEwUA$_$3,Wfn7XvSEwUA,3,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
WgI8IbJtXHw$_$0,WgI8IbJtXHw,0,test,test,0.0,0.0,0.0,Neutral,neutral,1
Wh6sht7xwqQ$_$0,Wh6sht7xwqQ,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
Wh6sht7xwqQ$_$11,Wh6sht7xwqQ,11,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
WmQF5RmbsVQ$_$6,WmQF5RmbsVQ,6,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
Wn8nz8GPKkI$_$0,Wn8nz8GPKkI,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
Wn8nz8GPKkI$_$1,Wn8nz8GPKkI,1,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
Wnw1IAEDwDM$_$0,Wnw1IAEDwDM,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
Wo1RxRjXyYw$_$2,Wo1RxRjXyYw,2,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
Wo1RxRjXyYw$_$3,Wo1RxRjXyYw,3,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
Wo1RxRjXyYw$_$6,Wo1RxRjXyYw,6,train,train,0.0,0.0,0.0,Neutral,neutral,1
Wo1RxRjXyYw$_$8,Wo1RxRjXyYw,8,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
Wrcf2xtqbkQ$_$8,Wrcf2xtqbkQ,8,valid,valid,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
Wrcf2xtqbkQ$_$9,Wrcf2xtqbkQ,9,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
WtiBpLt2wuA$_$2,WtiBpLt2wuA,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
Wx9nThz5z_Y$_$31,Wx9nThz5z_Y,31,train,train,0.0,0.0,0.0,Neutral,neutral,1
WxYb2x_irTM$_$2,WxYb2x_irTM,2,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
WxajvjGKz7Y$_$0,WxajvjGKz7Y,0,valid,valid,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
WxajvjGKz7Y$_$3,WxajvjGKz7Y,3,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
WxajvjGKz7Y$_$6,WxajvjGKz7Y,6,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
X0jMZoxUL2A$_$4,X0jMZoxUL2A,4,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
X0jMZoxUL2A$_$7,X0jMZoxUL2A,7,train,train,1.0,1.0,0.0,Positive,positive,2
X0jMZoxUL2A$_$8,X0jMZoxUL2A,8,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
X2Hs89fZ2-c$_$4,X2Hs89fZ2-c,4,test,test,1.0,1.0,0.0,Positive,positive,2
X2leyjuolDM$_$8,X2leyjuolDM,8,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
X6-jJO00DMg$_$8,X6-jJO00DMg,8,train,train,0.0,0.0,0.0,Neutral,neutral,1
X6N7UEFJLNY$_$0,X6N7UEFJLNY,0,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
X6N7UEFJLNY$_$2,X6N7UEFJLNY,2,test,test,0.0,0.0,0.0,Neutral,neutral,1
X6N7UEFJLNY$_$4,X6N7UEFJLNY,4,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
X7-Gbk8gAD0$_$0,X7-Gbk8gAD0,0,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
X7-Gbk8gAD0$_$2,X7-Gbk8gAD0,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
X7-Gbk8gAD0$_$6,X7-Gbk8gAD0,6,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
XAT2IfFFAU0$_$3,XAT2IfFFAU0,3,train,train,0.0,0.0,0.0,Neutral,neutral,1
XAgD-xoil40$_$16,XAgD-xoil40,16,train,train,0.0,0.0,0.0,Neutral,neutral,1
XAgD-xoil40$_$2,XAgD-xoil40,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
XCyngF93SmU$_$4,XCyngF93SmU,4,train,train,0.0,0.0,0.0,Neutral,neutral,1
XCyngF93SmU$_$5,XCyngF93SmU,5,train,train,0.0,0.0,0.0,Neutral,neutral,1
XDVit9ASVUg$_$2,XDVit9ASVUg,2,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
XDVkhOziCkg$_$1,XDVkhOziCkg,1,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
XEZ7e4pf1xE$_$11,XEZ7e4pf1xE,11,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
XEZ7e4pf1xE$_$12,XEZ7e4pf1xE,12,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
XFGHTk_3hGg$_$5,XFGHTk_3hGg,5,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
XFGHTk_3hGg$_$6,XFGHTk_3hGg,6,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
XFGHTk_3hGg$_$9,XFGHTk_3hGg,9,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
XIGpuL-Kkyk$_$0,XIGpuL-Kkyk,0,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
XIGpuL-Kkyk$_$12,XIGpuL-Kkyk,12,valid,valid,2.0,2.0,0.0,Positive,positive,2
XIGpuL-Kkyk$_$4,XIGpuL-Kkyk,4,valid,valid,1.0,1.0,0.0,Positive,positive,2
XIGpuL-Kkyk$_$7,XIGpuL-Kkyk,7,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
XKyumlBmix8$_$0,XKyumlBmix8,0,test,test,0.0,0.0,0.0,Neutral,neutral,1
XKyumlBmix8$_$2,XKyumlBmix8,2,test,test,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
XPoY4LD-A1I$_$12,XPoY4LD-A1I,12,train,train,0.0,0.0,0.0,Neutral,neutral,1
XPoY4LD-A1I$_$8,XPoY4LD-A1I,8,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
XQOUZhWI1B0$_$3,XQOUZhWI1B0,3,train,train,-3.0,-3.0,0.0,Negative,negative,0
XQxnAPleuCE$_$3,XQxnAPleuCE,3,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
XVSDfgstFUQ$_$1,XVSDfgstFUQ,1,train,train,2.0,2.0,0.0,Positive,positive,2
XVSDfgstFUQ$_$3,XVSDfgstFUQ,3,train,train,2.6666667461395264,2.6666667461395264,0.0,Positive,positive,2
XVSDfgstFUQ$_$4,XVSDfgstFUQ,4,train,train,2.6666667461395264,2.6666667461395264,0.0,Positive,positive,2
XVWiAArXYpE$_$3,XVWiAArXYpE,3,test,test,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
XVWiAArXYpE$_$4,XVWiAArXYpE,4,test,test,-2.0,-2.0,0.0,Negative,negative,0
XVWiAArXYpE$_$9,XVWiAArXYpE,9,test,test,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
XXvSLz8QmGk$_$10,XXvSLz8QmGk,10,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
XXvSLz8QmGk$_$7,XXvSLz8QmGk,7,train,train,2.0,2.0,0.0,Positive,positive,2
X_TusmBIlC0$_$5,X_TusmBIlC0,5,test,test,0.0,0.0,0.0,Neutral,neutral,1
Xa086gxLJ3Y$_$12,Xa086gxLJ3Y,12,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
XaVYxIW0FDg$_$2,XaVYxIW0FDg,2,valid,valid,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
XbolrpSc0KU$_$5,XbolrpSc0KU,5,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
XcHLB-qfv5M$_$0,XcHLB-qfv5M,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
XcHLB-qfv5M$_$3,XcHLB-qfv5M,3,train,train,0.0,0.0,0.0,Neutral,neutral,1
XgT2WWcXip4$_$7,XgT2WWcXip4,7,train,train,0.0,0.0,0.0,Neutral,neutral,1
Xo6-V2RlWss$_$0,Xo6-V2RlWss,0,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
Xo6-V2RlWss$_$1,Xo6-V2RlWss,1,train,train,2.6666667461395264,2.6666667461395264,0.0,Positive,positive,2
Xq7zLxYHxd8$_$10,Xq7zLxYHxd8,10,train,train,0.0,0.0,0.0,Neutral,neutral,1
XrNaL-MTjXg$_$3,XrNaL-MTjXg,3,test,test,0.0,0.0,0.0,Neutral,neutral,1
XsEPZydHWdo$_$4,XsEPZydHWdo,4,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
XwOdPYlyqXA$_$12,XwOdPYlyqXA,12,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
Xx7Y2YIbleA$_$16,Xx7Y2YIbleA,16,train,train,1.0,1.0,0.0,Positive,positive,2
Xx7Y2YIbleA$_$8,Xx7Y2YIbleA,8,train,train,0.0,0.0,0.0,Neutral,neutral,1
Xx7Y2YIbleA$_$9,Xx7Y2YIbleA,9,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
Xy57UpKRNEo$_$7,Xy57UpKRNEo,7,test,test,-1.0,-1.0,0.0,Negative,negative,0
XyBU_gZtU0M$_$23,XyBU_gZtU0M,23,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
