version,split,id,video_id,clip_id,raw_text,text_char_len,text_word_len
unaligned,train,mkkoJ2iVbGs$_$5,mkkoJ2iVbGs,5,"So I've written a chapter for book edited by Kathleen Mckinney, and the chapter, I think the chapter is called ""Square One: What Is Research",140,25
unaligned,train,mkkoJ2iVbGs$_$4,mkkoJ2iVbGs,4,That is a wonderfully contentious issue within the Scholarship of Teaching and Learning,87,13
unaligned,train,mn8_HvzbN5c$_$5,mn8_HvzbN5c,5,"in the form of a 45-min talk, perhaps 1 hour with questions included, so I've prepared this vidoe to give you an idea of how I present, what I look like... Don't hesitate to contact me if you want to talk more about it, and I'm hoping that you'll select me for the TEDx Tours event!",282,56
unaligned,train,mpfSRGHFY0g$_$3,mpfSRGHFY0g,3,"And so there was different expertise, they didn’t necessarily talk to each other.",81,13
unaligned,train,mrQIrm6hYMQ$_$1,mrQIrm6hYMQ,1,I really encourage you to come to the Finance and Sustainability Conference this year.,86,14
unaligned,train,mrQIrm6hYMQ$_$2,mrQIrm6hYMQ,2,"There’s a lot of different ways that you can learn how not to just make it through these tough financial times, but really how we can thrive and learn from our peers together.",175,33
unaligned,train,muOYAxkG-Zo$_$15,muOYAxkG-Zo,15,"Some states will also require their own tax exemption application, but many states simply apply a federal exemption to state taxes as well.",139,23
unaligned,train,muOYAxkG-Zo$_$6,muOYAxkG-Zo,6,"When it comes time to incorporate, most non-profit organizations incorporate in the state they operate in.",106,16
unaligned,train,mud6tEqFiEM$_$2,mud6tEqFiEM,2,And we can use our investment tools to do that,46,10
unaligned,train,mud6tEqFiEM$_$5,mud6tEqFiEM,5,The other thing that’s really important is getting people to talk to each other,79,14
unaligned,train,mw_ZwML0SbY$_$0,mw_ZwML0SbY,0,"The last thing you want to do is take all of this information that you have learned about your audience, all of their environmental factors, you have hopefully learned about their attitudes, their beliefs, their values, and you want to turn that into something that's empathetic.",279,46
unaligned,train,mw_ZwML0SbY$_$2,mw_ZwML0SbY,2,"If I were the audience, with these particular makeups, this certain age, this certain gender, this certain socio-economic background, how would I respond to this speech?",169,26
unaligned,train,mxFU6TrHChY$_$11,mxFU6TrHChY,11,"You know, they are people of the Book, they know and they believe the Bible, but they are hypocrites because they do NOT know JESUS, and they don't even practice the things written in their Book.",195,36
unaligned,train,mxFU6TrHChY$_$0,mxFU6TrHChY,0,You know people will think you have gone MAD if you say you hear from JESUS.,76,16
unaligned,train,mxFU6TrHChY$_$8,mxFU6TrHChY,8,You know other Christians may encourage you to go to church.,60,11
unaligned,train,mxa4KXSz9rw$_$0,mxa4KXSz9rw,0,That's the science of immunizations,35,5
unaligned,train,mxa4KXSz9rw$_$6,mxa4KXSz9rw,6,Susan Love is the co-director of the Pennsylvania Medical Freedom Alliance,74,11
unaligned,train,mzTHW2dtbs4$_$8,mzTHW2dtbs4,8,"A five year track record is fine, but a ten year track record is going to give you, a chance to take a look at how the mutual fund has performed in up markets, and also in down markets.",185,39
unaligned,train,mziQcFSsdRI$_$4,mziQcFSsdRI,4,"All Absorb Health products come with free shipping, a money back guarantee, and one day handling.",97,16
unaligned,train,n-sgVVTE9Io$_$0,n-sgVVTE9Io,0,Hi this is Jessica Smith and this is how a household budget works.,66,13
unaligned,train,n4xRx0J3rYQ$_$10,n4xRx0J3rYQ,10,Mushrooms need to be very dry before they are vacuum sealed and stored away.,76,14
unaligned,train,n4xRx0J3rYQ$_$0,n4xRx0J3rYQ,0,Hello and welcome to Easy Food Dehydrating's Video Newsletters!,63,9
unaligned,train,n4xRx0J3rYQ$_$4,n4xRx0J3rYQ,4,"If you live in an extremely warm climate like I do, please be on the safe side and put your bags in refrigerator overnight.",123,24
unaligned,train,n5MU2-GFjo8$_$1,n5MU2-GFjo8,1,They're overly concerned about being judged and they develop physical and psychological manifestations of their anxiety that are so extreme that they avoid social situations.,174,25
unaligned,train,n7K5SpMrQt0$_$17,n7K5SpMrQt0,17,"After all, if we're both working on the same service, why should we have two incompatible views of it?",102,19
unaligned,train,nD1R4UedEDo$_$10,nD1R4UedEDo,10,So how do you deal with this situation? The best way to handle this problem is to never have a problem,102,21
unaligned,train,nD1R4UedEDo$_$1,nD1R4UedEDo,1,"Sometimes this causes the insurance company, through the risk-control process, to penalize your rate, weaken coverage, or force you to spend money on facility improvements",171,25
unaligned,train,nD1R4UedEDo$_$2,nD1R4UedEDo,2,"So let me explain a few things about the risk control process, and then I’ll offer a key solution",97,19
unaligned,train,nD1R4UedEDo$_$4,nD1R4UedEDo,4,They’re looking for anything in your property that could increase the chance for a claim,88,15
unaligned,train,nDXKvarLEOM$_$3,nDXKvarLEOM,3,So it creates an environment of overall dissatisfaction,55,8
unaligned,train,nErOMpqvcRg$_$7,nErOMpqvcRg,7,"So in summary, the benefits of investing in CDs are, you build a great relationship with the bank, it's a wonderful form of insurance if you get laid off or anything of that nature, but you do have to pay taxes on it unless it's in an IRA or a 401K, and then it's deferred until retirement.",290,57
unaligned,train,nHP7l5zAwGA$_$0,nHP7l5zAwGA,0,"Hi, I am Frank and today’s topic is “SAP C_TPLM30_66 exam and its preparation” first of all I will discuss about C_TPLM30_66 exam related skills and technologies.",162,27
unaligned,train,nHP7l5zAwGA$_$8,nHP7l5zAwGA,8,The answer is “no”. Most candidates fail to pass the certification exam because they think they have completed related material and course now they are ready to win the title.,175,30
unaligned,train,nISNBD3I95A$_$0,nISNBD3I95A,0,The United States lacks the comprehensive policies needed to develop the most valued American commodity of all: good jobs.,122,19
unaligned,train,nKiC9sEP2vM$_$5,nKiC9sEP2vM,5,------Next up – Russia made some headlines in seafood sustainability this month: The World Wildlife Fund - and Fisheries Holding Karat have agreed to develop educational programs on sustainable fisheries.,204,30
unaligned,train,nM5S3xxNOlQ$_$10,nM5S3xxNOlQ,10,And I think that's appropriate because religious freedom is really the foundation of all other rights that we have as human beings,130,22
unaligned,train,nM5S3xxNOlQ$_$0,nM5S3xxNOlQ,0,"I went to the University of Texas, a law school which is one of the top ten law schools in the nation",101,22
unaligned,train,nM5S3xxNOlQ$_$3,nM5S3xxNOlQ,3,"I only mention this to say, I have more than a passing interest, and more than a passing knowledge, of constitutional law",121,22
unaligned,train,nM5S3xxNOlQ$_$7,nM5S3xxNOlQ,7,Religious freedom is established in the U,41,7
unaligned,train,nM5S3xxNOlQ$_$9,nM5S3xxNOlQ,9,Constitution in the First Amendment,35,5
unaligned,train,nTBKtwqPIYw$_$7,nTBKtwqPIYw,7,We're adding actually that capability to our mobile application.,64,9
unaligned,train,ngp7s5Wvde0$_$11,ngp7s5Wvde0,11,"They are both extremely capable and very, very respected public servants, and strong foreign policy hands.",106,16
unaligned,train,ngp7s5Wvde0$_$3,ngp7s5Wvde0,3,I also want to thank for them for the selection and the appointment of Ambassador Ortega to come to Washington to serve as the charge d'affaires.,145,26
unaligned,train,ngp7s5Wvde0$_$8,ngp7s5Wvde0,8,"So we are proceeding, I think, in an effective and thoughtful way, and we are very appreciative of the French contribution to that effort.",138,24
unaligned,train,npIVLL_fTf0$_$13,npIVLL_fTf0,13,"But what you don't seem to realise is I don't want you to care because I don't want you to know I mean really, lets all be the star of your freak show.",151,33
unaligned,train,npIVLL_fTf0$_$12,npIVLL_fTf0,12,"""Attention seeking"", it's the new biggest craze, because NOBODY can be sad from a disorder these days I may cut my wrists, and I pull out my hair.",146,28
unaligned,train,npIVLL_fTf0$_$17,npIVLL_fTf0,17,Because I get the blame for not being grateful for the life I have or those that surround.,90,18
unaligned,train,nsLACXjD4KU$_$3,nsLACXjD4KU,3,"Studies show that, for anyone, being the victim of a microaggression can lead to immediate distress, worry, anger and confusion",127,20
unaligned,train,nsLACXjD4KU$_$2,nsLACXjD4KU,2,I felt out of place before I could turn these experiences into funny stories,76,14
unaligned,train,nw6Kf3AtCz4$_$21,nw6Kf3AtCz4,21,"And we're going to be airing them every single week, Wednesday at noon",70,13
unaligned,train,nw6Kf3AtCz4$_$23,nw6Kf3AtCz4,23,"Gabe asked, is your refrigerator running? Oh, well, joke's on you, Gabe",71,12
unaligned,train,nw6Kf3AtCz4$_$28,nw6Kf3AtCz4,28,"Or if you're on G Plus, you can also use hashtag Ask Firebase",61,13
unaligned,train,nw6Kf3AtCz4$_$4,nw6Kf3AtCz4,4,"One, I was born in a country that no longer exists",50,11
unaligned,train,nw6Kf3AtCz4$_$8,nw6Kf3AtCz4,8,And what is Ask Firebase? I'm glad you asked,44,9
unaligned,train,nw6Kf3AtCz4$_$15,nw6Kf3AtCz4,15,"And puf asks, how many questions will you answer every week? Well, that's a good question, puf",94,17
unaligned,train,nw6Kf3AtCz4$_$18,nw6Kf3AtCz4,18,So let's check out another question,35,6
unaligned,train,nw6Kf3AtCz4$_$33,nw6Kf3AtCz4,33,"And don't forget to subscribe, because we're going to be releasing tons of new content",86,15
unaligned,train,nz2vkMyqfeE$_$15,nz2vkMyqfeE,15,"So I think, you know, some of it is traditional technique still and that you want to be in front of customers-- you want to be in front of your end user sometimes and just have that face to face or have those robust questionnaires that kind of get in-depth, right?",264,51
unaligned,train,nz2vkMyqfeE$_$4,nz2vkMyqfeE,4,"And I think there’s many, many low cost ways now, many more than there ever were available to get that voice of customer to the organization.",141,26
unaligned,train,o2miCpS7Hwo$_$6,o2miCpS7Hwo,6,"Anyone who is not sure this is what I give them instantly so they can go home and try a little bit of Biofreeze and if they like more, they know exactly how to get a hold of me, where to find me, and how to purchase some more.",226,49
unaligned,train,o4b7hjQwpv0$_$5,o4b7hjQwpv0,5,"If you finish the whole province, you will unlock a higher difficulty level and also expand the tournament to another, more distant province",140,23
unaligned,train,o4b7hjQwpv0$_$6,o4b7hjQwpv0,6,"So, the difficulty rises not only with the distance of the province, but also with its level",92,17
unaligned,train,o4b7hjQwpv0$_$8,o4b7hjQwpv0,8,We also implemented an exciting new multiplayer feature,55,8
unaligned,train,o63doZKEIds$_$1,o63doZKEIds,1,I have done that before it's not good,37,8
unaligned,train,o63doZKEIds$_$3,o63doZKEIds,3,and number four: don't use insider language,43,7
unaligned,train,o63doZKEIds$_$9,o63doZKEIds,9,or they may be new to faith in general,38,9
unaligned,train,oANUXY3xXKM$_$2,oANUXY3xXKM,2,"Everyone's been talking about virtual reality, augmented reality, and whatever hellish reality we're stuck in now",113,16
unaligned,train,oCsrnIomHos$_$11,oCsrnIomHos,11,"as an outsourced billing provider, some of the things that i see that are kind of a setback to the provider is that they don't really know what's going on.",155,30
unaligned,train,oDznO5w3v0U$_$3,oDznO5w3v0U,3,"Now, it's never full, because we know that word of mouth leaks between brands.",78,14
unaligned,train,oDznO5w3v0U$_$6,oDznO5w3v0U,6,"And this leakage is very, very interesting and is also one of the topics we explore.",84,16
unaligned,train,oGnKsroR0R0$_$13,oGnKsroR0R0,13,I hate math and physics … and chemistry,39,8
unaligned,train,oGnKsroR0R0$_$14,oGnKsroR0R0,14,I also have a Persian friend who teaches me a lot of bad stuff in Farsi because I totally need all the bad words,112,24
unaligned,train,oHV99Y_EWfI$_$12,oHV99Y_EWfI,12,I often wonder what would have happened had I not allowed for that amount of time to rehearse.,94,18
unaligned,train,oHV99Y_EWfI$_$19,oHV99Y_EWfI,19,You probably require several test drives before you are ready to go public.,75,13
unaligned,train,oK951Y2N_k0$_$1,oK951Y2N_k0,1,That may sound easy but there as many considerations to think about.,68,12
unaligned,train,oNCvb0F-c88$_$6,oNCvb0F-c88,6,There would be no more suicide bombers because you wouldn't be able to hide any of those things in your clothing.,113,21
unaligned,train,oOhxCwkZsUI$_$0,oOhxCwkZsUI,0,"This is financial advisor, Patrick Munro, talking about what is the formula for an annuity.",91,15
unaligned,train,oPvUDLhTrjI$_$11,oPvUDLhTrjI,11,"I’ve never met someone before, Who completely epitomises what love looks like, When it’s intrinsically linked to the way you live your life.",140,23
unaligned,train,oPvUDLhTrjI$_$13,oPvUDLhTrjI,13,"So here in our multicultural society, These are some of the incredible cultures that we bring to the multi.",107,19
unaligned,train,oVqBUyKvgdU$_$7,oVqBUyKvgdU,7,"Information is important in terms of making the right decisions in this area and so far there is very limited information, there is limited macro data, and there is a real need, we believe, for both businesses and regulators to get better data and this lack of data just makes it harder and increases the risk that this won't happen.",333,60
unaligned,train,oW1OEsP7Dds$_$8,oW1OEsP7Dds,8,You're also going to want to think about if you're going to want to employ a passive strategy.,94,18
unaligned,train,oW1OEsP7Dds$_$12,oW1OEsP7Dds,12,"And a target date fund can either be in conjunction with your retirement or the target date of your investment goal, for example, saving to buy a car in five years or a house in ten years.",188,37
unaligned,train,oWAyEzyp2xQ$_$15,oWAyEzyp2xQ,15,"If I don’t have the freedom to work in the profession that I choose, then it doesn’t not make sense to say that I have the right to choose a profession.",152,31
