video_id,clip_id,text,label,annotation,mode,id,polarity_from_regression,annotation_norm
Zae-zQ3VBpY,2,"Here on the West Coast and across our nation, this agreement will help to pave the way for new opportunities to innovate, create whole new industries, and it will be a clear win for American workers, American businesses and communities.",1.0,Positive,train,Zae-zQ3VBpY$_$2,positive,positive
Zg9DKOHJdw8,3,It allows them to have a more personalized interaction with those schools as opposed to the generic information that your just going to find on a schools website,0.6666666865348816,Positive,train,Zg9DKOHJdw8$_$3,positive,positive
Zj_4YmbMWtg,10,"It still comes up from time to time, but I'm not afraid of it anymore.",1.0,Positive,train,Zj_4YmbMWtg$_$10,positive,positive
Zo8jCDGMWjw,0,"Are you looking for a way to connect with your audience, Why not use VIDEO?",0.6666666865348816,Positive,train,Zo8jCDGMWjw$_$0,positive,positive
Zs8x712Y-CM,8,Just how powerful is this endorsement? Heineman says he won't be backing any candidates for U,-0.3333333432674408,Negative,train,Zs8x712Y-CM$_$8,negative,negative
ZtuTCuh9C1M,11,"So after examining the definitions of sustainability among many scholars, Vojinov determined that all of the definitions had one thing in common: an assumption about keeping something at a certain level.",1.6666666269302368,Positive,train,ZtuTCuh9C1M$_$11,positive,positive
ZtuTCuh9C1M,8,"But you're smart, and this is the last of the sort of sustainability stuff.",1.0,Positive,train,ZtuTCuh9C1M$_$8,positive,positive
ZzL2sHtTWRc,1,We have no secret formula of being able to understand exactly what is going to work.,0.0,Neutral,train,ZzL2sHtTWRc$_$1,neutral,neutral
_26JmJnPKfM,5,"That's probably because we surveyed hundreds of business leaders, entrepreneurs, and independent consultants to determine the top 8 things they needed to give effective business presentations",1.3333333730697632,Positive,train,_26JmJnPKfM$_$5,positive,positive
_26JmJnPKfM,8,"In the first section, you'll learn how to turn any topic, no matter how boring, into one that fascinates and holds the attention of your audience",1.0,Positive,train,_26JmJnPKfM$_$8,positive,positive
_26JmJnPKfM,11,"In section 2, you'll learn how to make comfortable small talk, to help you land more clients, and build rapport with your coworkers",1.6666666269302368,Positive,train,_26JmJnPKfM$_$11,positive,positive
_26JmJnPKfM,13,Why 45 minutes? Studies show that people's minds start to wander about every 10 minutes,1.0,Positive,train,_26JmJnPKfM$_$13,positive,positive
_26JmJnPKfM,12,"This is one of the top things that business clients want to know - 'How do I talk to people 1 on 1?' Next you'll learn how to keep your audience listening, even after 45 minutes",1.3333333730697632,Positive,train,_26JmJnPKfM$_$12,positive,positive
_26JmJnPKfM,15,But even more importantly after 45 minutes the drifting interval starts to quickly speed up and you really risk losing your audience,0.0,Neutral,train,_26JmJnPKfM$_$15,neutral,neutral
_26JmJnPKfM,14,Its called the drifting theory,0.0,Neutral,train,_26JmJnPKfM$_$14,neutral,neutral
_4PNh8dIILI,3,"This plan is really going to touch every community, every part of our economy and we're going to always be looking for ways that we can do everything more efficiently.",2.0,Positive,train,_4PNh8dIILI$_$3,positive,positive
_8pvMpMdGM4,1,I am from a one-hundred percent Italian family,1.0,Positive,train,_8pvMpMdGM4$_$1,positive,positive
_8pvMpMdGM4,0,"So my story begins with kind of my upbringing, my background",0.3333333432674408,Positive,train,_8pvMpMdGM4$_$0,positive,positive
_8pvMpMdGM4,4,And so I built up the courage and I went and through that opportunity I met a friend Steve Luecht,1.3333333730697632,Positive,train,_8pvMpMdGM4$_$4,positive,positive
_8pvMpMdGM4,6,""" You know God was working on my heart and softening it to finally, three years later, to finally decide ""Hey I'll go with you",0.3333333432674408,Positive,train,_8pvMpMdGM4$_$6,positive,positive
_HabvL0VnrQ,31,You can reach me at 516-487-8207 or by email at lawmed10@yahoo.com.,0.3333333432674408,Positive,train,_HabvL0VnrQ$_$31,positive,positive
_HabvL0VnrQ,0,"Missing witnesses at trial, are they fair game during summation?",0.0,Neutral,train,_HabvL0VnrQ$_$0,neutral,neutral
_HabvL0VnrQ,9,"Since the defense has had an opportunity to examine you with a doctor of their own choosing, if they fail to call that examining doctor there is a good possibility that we can ask the court to give the jury what's known as a missing witness charge.",-0.3333333432674408,Negative,train,_HabvL0VnrQ$_$9,negative,negative
_HanACduNJk,10,"A minor conviction is a warning conviction, and it does not affect the defendant but does serve as a warning.",-1.0,Negative,train,_HanACduNJk$_$10,negative,negative
_HanACduNJk,12,The history of convictions also shows that a minor law conviction can be prosecuted as any individuals punishment.,0.0,Neutral,train,_HanACduNJk$_$12,neutral,neutral
_HanACduNJk,2,"In Scotland and in the Netherlands, there can also be a verdict of ""not proven"", which counts as an acquittal.",0.0,Neutral,train,_HanACduNJk$_$2,neutral,neutral
_JcML8u5Wes,3,"In my spare time I like to hike and trying new foods and I would definitely consider myself a foodie, I also have a passion for traveling and am always planning my next trip so a lot of my content will revolve around these things, so don't forget to subscribe!",1.6666666269302368,Positive,train,_JcML8u5Wes$_$3,positive,positive
_PKP676ez2c,4,Closure is the key to power in any means of combination because it permits us to create hierarchical structures.,0.3333333432674408,Positive,train,_PKP676ez2c$_$4,positive,positive
_PKP676ez2c,7,Hierarchical structures are made up of parts which themselves have parts and those have parts and those have parts and so on.,0.0,Neutral,train,_PKP676ez2c$_$7,neutral,neutral
_UNQDdiAbWI,4,Budget competition includes all products and services that compete for the same amount of money.,1.0,Positive,train,_UNQDdiAbWI$_$4,positive,positive
_XWUKMkxa-Q,4,"So it’s become more of an iterative process with fast results, fast iteration.",1.0,Positive,train,_XWUKMkxa-Q$_$4,positive,positive
_YzIvwvyIq4,5,"Secondly, using social, you know, things like Twitter or Facebook allows us to actually monitor the ongoing conversation about our brands and about the things that we’re putting out there.",1.0,Positive,train,_YzIvwvyIq4$_$5,positive,positive
_bIJOxiIJFk,5,Know that we will keep your confidence... and we will appreciate and value whatever you tell us.,1.3333333730697632,Positive,train,_bIJOxiIJFk$_$5,positive,positive
_bIJOxiIJFk,4,"Use it as an opportunity to really demonstrate to the schools who you are... and how, as a diverse student, you will assist that student body.",1.3333333730697632,Positive,train,_bIJOxiIJFk$_$4,positive,positive
_iRAn6feOmw,25,"And the more information that you have about your business, and you need to have your tax returns ready for the last three years, you need to have your resume prepared.",0.0,Neutral,train,_iRAn6feOmw$_$25,neutral,neutral
_iRAn6feOmw,15,"All around the country there are a variety of different non-profits that serve entrepreneurs, whether it is a non-profit that provides loans, and so they help people develop business plans.",0.3333333432674408,Positive,train,_iRAn6feOmw$_$15,positive,positive
_iRAn6feOmw,14,"Also, I recommend that you reach out to organizations in your community that help entrepreneurs get started and help them with their business planning.",0.3333333432674408,Positive,train,_iRAn6feOmw$_$14,positive,positive
_iy7ftq27xE,11,"But at the same time, understand the very important connection between stress and the gut",0.0,Neutral,train,_iy7ftq27xE$_$11,neutral,neutral
_iy7ftq27xE,6,"Well, there certainly is, and in many cases of people with yeast infections, I have found they have a condition known as Leaky Gut Syndrome, which can predispose a person to food allergies",-1.6666666269302368,Negative,train,_iy7ftq27xE$_$6,negative,negative
_iy7ftq27xE,9,So how do you get rid of the allergic response? You get rid of the allergic response by improving the small intestine function,0.0,Neutral,train,_iy7ftq27xE$_$9,neutral,neutral
_qVgNLJCYdA,0,"If the person is Deaf and uses Sign Language, book with iSign for a Sign Language Interpreter in advance.",0.0,Neutral,train,_qVgNLJCYdA$_$0,neutral,neutral
_qVgNLJCYdA,6,"Seven, look at the Deaf person when he or she is responding.",0.0,Neutral,train,_qVgNLJCYdA$_$6,neutral,neutral
_t8ETpf2LnM,0,No no there's no such vitamin,0.0,Neutral,train,_t8ETpf2LnM$_$0,neutral,neutral
_v8c7iWkYz0,4,"There are three major content sections on the exam, General, Administrative, and Clinical, each of which cover a wide variety of topics and concepts.",0.0,Neutral,train,_v8c7iWkYz0$_$4,neutral,neutral
_xjBqNfiEY4,0,"- University of Illinois candidates are very prepared and have a great pre-dental club, and that is something I believe that students who are interested in dentistry should engage and be part of.",2.0,Positive,train,_xjBqNfiEY4$_$0,positive,positive
a4vRa-_nuJw,11,"Make SURE that you actually are someone who knows HIM and is LED by Him, not like the hypocrites who have Bible knowledge but have NEVER met God.",-1.3333333730697632,Negative,train,a4vRa-_nuJw$_$11,negative,negative
a4vRa-_nuJw,10,"And strive after Him with ALL your heart, soul, might, THAT is eternal life, to know Jesus and to abide in HIM.",1.0,Positive,train,a4vRa-_nuJw$_$10,positive,positive
a4vRa-_nuJw,4,"If you are someone who is really seeking the LORD and wants to know TRUTH, I encourage you to go directly to Jesus in prayer, ask HIM for answers and clarity and ask HIM to reveal Himself to YOU in a way that makes sense.",0.6666666865348816,Positive,train,a4vRa-_nuJw$_$4,positive,positive
a5CSKvCAhbs,11,""" But in normal speed, fast English: ""so ma voom"", ""so ma voom""",0.0,Neutral,train,a5CSKvCAhbs$_$11,neutral,neutral
a5CSKvCAhbs,7,Quite often we just drop it,0.0,Neutral,train,a5CSKvCAhbs$_$7,neutral,neutral
a5CSKvCAhbs,6,"Now, again, for native speakers the ""h"" is a very weak sound so we",0.3333333432674408,Positive,train,a5CSKvCAhbs$_$6,positive,positive
a5FKWiI90hk,3,"But instead of bolting it on at the end, you need to move it much further upstream.",0.3333333432674408,Positive,train,a5FKWiI90hk$_$3,positive,positive
a7HHg_JygJo,5,Couples who get together as a team on this stuff tend to do better than people who work on it in isolation.,0.3333333432674408,Positive,train,a7HHg_JygJo$_$5,positive,positive
a7HHg_JygJo,6,So it's really important that you have all of the information at your disposal.,0.6666666865348816,Positive,train,a7HHg_JygJo$_$6,positive,positive
a8WV5KEMKSw,1,"About ⅓ of these languages are in danger of extinction, most of them are spoken by fewer than 1,000 people, across one or two generations",-1.6666666269302368,Negative,train,a8WV5KEMKSw$_$1,negative,negative
a8WV5KEMKSw,0,"But unfortunately these 7,000 languages are decreasing: languages are alive, they change, evolve, and unfortunately many disappear",-1.0,Negative,train,a8WV5KEMKSw$_$0,negative,negative
aCwLQrJz4Bo,0,"I can't, I've got to go home, the cat needs-- the cat doesn't need you",1.3333333730697632,Positive,train,aCwLQrJz4Bo$_$0,positive,positive
aDvgbBqTWWE,10,But also it's a really good opportunity to collect a lot of data about them.,0.0,Neutral,train,aDvgbBqTWWE$_$10,neutral,neutral
aDvgbBqTWWE,23,But it's definitely-- we've seen a little bit of a lag in terms of websites offering online commerce.,-0.3333333432674408,Negative,train,aDvgbBqTWWE$_$23,negative,negative
aDvgbBqTWWE,30,"But certainly, that's a really good area for growth that could take place in the future.",1.6666666269302368,Positive,train,aDvgbBqTWWE$_$30,positive,positive
aE7sckIAWuw,4,There are millions of things in this world beyond our control,-0.6666666865348816,Negative,train,aE7sckIAWuw$_$4,negative,negative
aE7sckIAWuw,8,"At work, this can happen too if our company culture is overrun with negativity, finger pointing, gossip, and other things that we have to deal with",0.6666666865348816,Positive,train,aE7sckIAWuw$_$8,positive,positive
aFjMWlR1QAY,0,"- Well, church today was pretty lonely without the kids and Kendra there",-0.6666666865348816,Negative,train,aFjMWlR1QAY$_$0,negative,negative
aFjMWlR1QAY,3,"There are six kids in my family, and my parents got divorced",-1.3333333730697632,Negative,train,aFjMWlR1QAY$_$3,negative,negative
aFjMWlR1QAY,2,I can't help but think back to when I was 12 years old,0.0,Neutral,train,aFjMWlR1QAY$_$2,neutral,neutral
aFjMWlR1QAY,9,"And I know that that was a difficult, lonely time for him",-1.3333333730697632,Negative,train,aFjMWlR1QAY$_$9,negative,negative
aI1tdJPHz2I,1,SCHOOLS MAY BECOME AWARE OF HARASSMENT FROM A VARIETY OF SOURCES,0.0,Neutral,train,aI1tdJPHz2I$_$1,neutral,neutral
aIUF3QJJOF4,12,This testimony is my way of saying MANY THANKS to Gideon and all the family of Ceu Nossa Senhora da Conceição.,1.0,Positive,train,aIUF3QJJOF4$_$12,positive,positive
aIUF3QJJOF4,0,"Testimony of Vitor Kobbaz about the Shaman Gideon of the Lakotas and the Ceu Nossa Senhora da Conceição Hello, my name is Vitor Kobbaz.",1.0,Positive,train,aIUF3QJJOF4$_$0,positive,positive
aIUF3QJJOF4,3,"Today I am happily working and studying, and completely recovered from addictions.",0.3333333432674408,Positive,train,aIUF3QJJOF4$_$3,positive,positive
aIUF3QJJOF4,2,"I met the Shaman Gideon of the Lakotas four years ago, at the time I was addicted to drugs and depressed, resulting in many conflicts with my family.",0.3333333432674408,Positive,train,aIUF3QJJOF4$_$2,positive,positive
aIUF3QJJOF4,7,"When you hear somebody speaking ill of Gideon and the work that he leads here on earth, the Ceu Nossa Senhora da Conceição, try to seek information about it, try to get to know the work.",0.0,Neutral,train,aIUF3QJJOF4$_$7,neutral,neutral
aNOuoSVlunM,8,That's not going to work out,-1.0,Negative,train,aNOuoSVlunM$_$8,negative,negative
aNOuoSVlunM,0,"[POP] [SCREAMING] Yeah, that's a little bit creepy",0.0,Neutral,train,aNOuoSVlunM$_$0,neutral,neutral
afCsKTHteg4,5,"And as an NGO partner, Refugees International provides an important voice on so many critical issues and helps advance the U.S.",2.3333332538604736,Positive,train,afCsKTHteg4$_$5,positive,positive
ahcAFnY6iAY,1,I tell you: that grabs people emotionally,0.0,Neutral,train,ahcAFnY6iAY$_$1,neutral,neutral
aiUq5xksJy0,5,"Normally, atoms react with each other to get a full outer shell of electrons, because that’s when they’re the most stable",0.0,Neutral,train,aiUq5xksJy0$_$5,neutral,neutral
aiUq5xksJy0,7,"Still, compounds with noble gases in them can be useful, like for removing the electrons from an atom",0.0,Neutral,train,aiUq5xksJy0$_$7,neutral,neutral
ak7N0BqMluI,3,They are not subject to detailed conduct or disclosure regulation.,-0.3333333432674408,Negative,train,ak7N0BqMluI$_$3,negative,negative
ak7N0BqMluI,2,"Unlike consumer credit providers, commercial lenders don't have to be licensed to provide or arrange finance.",-0.3333333432674408,Negative,train,ak7N0BqMluI$_$2,negative,negative
